Date,Close/Last,Volume,Open,High,Low
10/16/2024,247.32,5692277,249.83,249.83,245.50
10/15/2024,247.16,14128880,261.00,262.105,245.5786
10/14/2024,261.28,4608583,258.52,262.26,258.42
10/11/2024,256.69,4202875,253.61,257.295,253.60
10/10/2024,254.65,4044564,252.51,255.87,250.995
10/09/2024,255.15,4063391,252.99,255.41,250.21
10/08/2024,252.52,4435348,249.16,253.17,247.88
10/07/2024,248.22,4958756,246.53,250.60,246.31
10/04/2024,247.82,5776498,249.21,249.21,244.33
10/03/2024,244.55,5926885,241.55,247.15,241.34
10/02/2024,242.32,5842606,239.17,244.45,237.59
10/01/2024,238.88,7751838,245.63,246.58,237.00
09/30/2024,245.45,6256911,244.15,247.01,241.87
09/27/2024,247.74,7128566,253.19,253.21,246.12
09/26/2024,252.62,10082090,255.50,255.99,247.37
09/25/2024,245.54,4978310,243.23,247.0795,242.80
09/24/2024,243.40,5435856,241.08,244.38,238.2838
09/23/2024,238.95,3781433,238.81,239.8199,237.12
09/20/2024,237.90,8183279,238.80,239.65,234.96
09/19/2024,241.09,11254190,239.97,243.8525,238.31
09/18/2024,231.06,7299791,234.89,237.84,230.79
09/17/2024,233.72,4722843,236.61,237.13,231.84
09/16/2024,233.80,5505227,233.39,235.00,230.8678
09/13/2024,236.91,6405793,235.00,237.55,234.22
09/12/2024,233.90,8212412,232.92,235.955,229.962
09/11/2024,233.40,11148300,223.79,233.70,219.40
09/10/2024,221.94,7651577,220.62,222.14,216.46
09/09/2024,219.86,7933427,218.46,220.31,215.79
09/06/2024,215.00,12019320,223.35,223.67,213.57
09/05/2024,224.26,6535443,222.06,227.77,221.73
09/04/2024,224.65,8646295,221.83,228.58,221.46
09/03/2024,225.19,14466250,238.87,238.87,223.81
08/30/2024,243.46,8623765,242.45,244.60,239.38
08/29/2024,237.91,9256468,240.47,244.51,236.78
08/28/2024,240.89,8114008,244.50,245.68,237.82
08/27/2024,245.01,5534390,240.67,245.75,238.57
08/26/2024,242.57,6925237,247.49,248.55,241.13
08/23/2024,248.39,6933374,245.85,250.33,244.70
08/22/2024,242.42,8007438,252.52,253.32,241.54
08/21/2024,250.63,4813708,248.60,251.87,247.865
08/20/2024,248.06,6578580,250.15,251.53,245.87
08/19/2024,251.34,5564348,245.79,251.40,243.29
08/16/2024,246.71,5194621,244.21,247.40,243.00
08/15/2024,246.37,8376779,240.80,247.34,239.53
08/14/2024,236.39,7187132,238.71,239.18,232.16
08/13/2024,236.19,7647449,230.545,236.30,228.87
08/12/2024,226.96,6751158,225.19,229.55,224.05
08/09/2024,224.85,7241675,224.70,226.49,221.39
08/08/2024,224.91,11407870,217.60,225.27,212.70
08/07/2024,211.47,13066500,224.69,226.10,211.01
08/06/2024,217.46,15388760,216.54,222.80,212.64
08/05/2024,213.31,18420840,200.98,218.50,200.49
08/02/2024,218.43,20261330,219.92,222.34,214.18
08/01/2024,231.01,17111650,244.04,246.80,227.9004
07/31/2024,246.99,18412090,242.50,247.69,240.51
07/30/2024,229.47,12932120,240.22,240.71,228.33
07/29/2024,238.60,6745307,242.44,245.23,237.77
07/26/2024,240.31,7325633,242.22,242.32,238.18
07/25/2024,236.56,18765120,239.00,243.64,230.82
07/24/2024,240.98,11295020,250.59,251.32,240.34
07/23/2024,254.86,5869857,254.98,257.37,254.335
07/22/2024,257.72,10757920,253.00,257.90,251.61
07/19/2024,248.14,8589500,254.86,255.21,247.79
07/18/2024,255.54,12807630,259.13,260.00,250.01
07/17/2024,254.22,15181900,263.79,264.00,253.85
07/16/2024,273.71,5638589,275.31,275.63,270.5407
07/15/2024,273.83,7814828,276.41,277.4689,272.02
07/12/2024,274.45,8392846,271.80,278.94,271.06
07/11/2024,271.02,12287010,283.00,283.07,269.9999
07/10/2024,281.27,6180973,278.13,281.73,276.29
07/09/2024,274.81,5915764,276.29,277.61,272.16
07/08/2024,274.21,5832663,272.84,275.7047,272.55
07/05/2024,269.72,6415237,271.22,272.05,268.05
07/03/2024,269.62,4633045,264.09,270.40,263.28
07/02/2024,263.63,4117110,258.99,263.66,258.71
07/01/2024,261.01,6185982,261.00,261.349,255.662
06/28/2024,260.70,7743251,260.475,266.40,258.98
06/27/2024,258.86,5738731,260.40,262.43,257.64
06/26/2024,260.91,5950295,261.61,263.07,257.75
06/25/2024,261.77,6743540,258.52,261.91,255.81
06/24/2024,255.78,10154100,261.50,263.085,255.73
06/21/2024,264.89,11809910,265.57,268.93,262.015
06/20/2024,268.92,14053820,279.22,279.57,267.08
06/18/2024,276.76,8241579,273.52,278.27,273.02
06/17/2024,272.48,7501958,270.71,273.21,266.9186
06/14/2024,267.89,6257022,265.40,268.589,264.62
06/13/2024,267.21,7647184,266.79,268.1399,263.96
06/12/2024,263.09,8051492,260.57,264.55,259.76
06/11/2024,255.48,6117786,255.00,255.89,251.85
06/10/2024,255.86,6430878,251.10,256.72,250.0478
06/07/2024,252.21,5470342,252.24,254.06,250.49
06/06/2024,252.41,9828172,255.52,255.9162,250.245
06/05/2024,254.41,10950350,247.53,254.53,246.71
06/04/2024,242.60,5796989,243.30,243.70,240.10
06/03/2024,243.48,6312764,245.10,245.44,239.02
05/31/2024,240.48,12722760,243.37,244.02,234.26
05/30/2024,242.27,7093060,245.49,246.13,241.08
05/29/2024,245.65,7581261,246.10,246.98,244.07
05/28/2024,249.83,7702965,247.69,250.85,245.46
05/24/2024,244.26,4644652,241.53,244.44,240.29
05/23/2024,239.82,12401010,244.15,244.56,237.79
05/22/2024,236.59,8112705,236.91,237.215,233.99
05/21/2024,234.67,4396157,232.96,234.92,231.87
05/20/2024,235.00,4986447,231.47,236.04,230.885
05/17/2024,230.25,5241271,233.59,233.82,228.62
05/16/2024,232.20,6209568,233.85,235.11,232.09
05/15/2024,233.90,8212767,229.27,234.00,228.53
05/14/2024,227.08,5050504,222.94,227.325,222.24
05/13/2024,223.26,3972377,224.00,224.545,222.32
05/10/2024,223.30,6126631,222.96,225.44,222.43
05/09/2024,219.98,4023276,221.49,221.77,218.89
05/08/2024,221.40,5404255,218.95,221.86,218.70
05/07/2024,220.73,5067007,222.55,223.18,220.64
05/06/2024,222.67,5343124,219.37,222.68,218.22
05/03/2024,217.73,6379116,215.92,218.36,215.15
05/02/2024,212.03,6382549,211.37,212.74,207.31
05/01/2024,207.85,12945810,211.14,214.54,206.1075
04/30/2024,214.09,4944785,217.34,219.62,214.09
04/29/2024,218.38,4817964,217.48,218.61,214.90
04/26/2024,217.64,6365428,212.53,218.6803,211.94
04/25/2024,212.20,8682207,207.09,213.68,205.75
04/24/2024,208.04,6564870,212.64,213.14,206.95
04/23/2024,207.80,7300632,204.49,208.58,203.93
04/22/2024,203.02,9801705,200.97,204.38,199.15
04/19/2024,199.21,13584570,206.72,208.00,198.44
04/18/2024,208.63,10350630,210.97,212.25,207.36
04/17/2024,212.40,11726420,219.51,220.12,212.07
04/16/2024,219.16,6754863,217.33,220.36,216.4702
04/15/2024,217.36,6750355,223.75,224.98,216.61
04/12/2024,220.68,8741486,223.50,223.8199,219.97
04/11/2024,227.31,7200625,223.48,227.57,221.68
04/10/2024,222.15,8164904,221.00,224.3769,220.50
04/09/2024,224.10,5376028,225.36,225.95,220.04
04/08/2024,223.06,4215259,224.89,225.28,222.17
04/05/2024,222.64,8103963,221.22,224.07,219.61
04/04/2024,219.89,9294036,229.10,229.81,219.64
04/03/2024,225.91,5914890,222.73,227.52,222.68
04/02/2024,225.01,5995047,224.25,225.43,222.38
04/01/2024,227.94,7896809,225.50,230.95,225.50
03/28/2024,224.99,3763264,224.31,225.94,223.74
03/27/2024,224.89,7614662,226.59,226.84,221.49
03/26/2024,224.97,6402507,228.80,229.46,224.76
03/25/2024,227.08,4938942,225.22,229.24,224.862
03/22/2024,227.64,5350234,225.60,229.2547,225.22
03/21/2024,226.31,11728040,228.58,230.05,225.81
03/20/2024,221.29,9158063,218.85,221.62,216.83
03/19/2024,217.80,10606870,215.72,218.85,212.82
03/18/2024,218.28,8671721,222.17,223.16,217.82
03/15/2024,217.84,11402010,216.94,220.30,215.93
03/14/2024,219.46,11440060,222.78,223.9893,217.4109
03/13/2024,223.46,9835835,225.87,225.87,221.15
03/12/2024,227.97,10410270,224.55,228.02,220.56
03/11/2024,220.98,12843840,222.14,223.88,219.02
03/08/2024,224.99,22519150,236.93,239.1416,224.44
03/07/2024,234.17,13047990,229.73,234.91,229.46
03/06/2024,226.35,11245450,225.13,228.76,223.6758
03/05/2024,220.66,10421010,222.36,223.23,218.29
03/04/2024,224.09,10905080,224.00,227.13,222.67
03/01/2024,220.54,10273260,214.12,221.32,213.98
02/29/2024,211.95,6450597,209.80,212.555,208.79
02/28/2024,207.41,4505810,207.61,208.7499,206.43
02/27/2024,209.74,4969724,211.01,211.76,208.84
02/26/2024,210.35,7552229,210.60,211.615,208.83
02/23/2024,208.62,8526178,212.03,213.36,206.97
02/22/2024,209.93,12445660,207.18,210.6999,206.33
02/21/2024,196.51,8648132,195.64,196.54,193.72
02/20/2024,197.78,11318450,200.27,200.76,194.65
02/16/2024,201.75,6273103,204.33,206.08,201.21
02/15/2024,202.62,7103363,204.60,204.74,202.01
02/14/2024,203.30,7932497,202.00,203.905,200.41
